"name","en_name","price:","net_price","discount_percent","review_count","review_rate",subcategory_name
"디카이퍼 아마레또","De Kuyper Amaretto","22000","null","0","1","3",""
"디카이퍼 블루큐라소","De Kuyper Blue Curaçao","22000","null","0","182","4.9","과일"
"디카이퍼 카시스","De Kuyper De Cassis","22000","null","0","88","4.9","과일"
"디카이퍼 체리","De Kuyper Cherry","22000","null","0","8","5","과일"
"디카이퍼 망고","De Kuyper Mango","22000","null","0","5","4.6","과일"
"디카이퍼 멜론","De Kuyper Melon","22000","null","0","0","0",""
"디카이퍼 애플 퍼커","De Kuyper Apple Pucker","28000","null","0","0","0",""
"디카이퍼 바나나","De Kuyper Banana","22000","null","0","0","0","과일"
"디카이퍼 애프리콧 브랜디","De Kuyper Apricot Brandy","22000","null","0","1","5","과일"
"디카이퍼 크림 드 민트 그린","De Kuyper Creme De Menthe Green","22000","null","0","1","5","허브"
"디카이퍼 크림 드 카카오 화이트","De Kuyper Creme De Kakao White","22000","null","0","0","0","기타"
"디카이퍼 크림 드 카카오 브라운","De Kuyper Creme De Kakao Brown","22000","null","0","0","0","기타"
"글렌피딕 15년(구형)","Glenfiddich 15yo","130000","null","0","1032","4.8","싱글몰트"
"디카이퍼 민트 화이트","De Kuyper Menthe White","22000","null","0","0","0","기타"
"디카이퍼 크림 드 카페","De Kuyper Creme De Cafe","22000","null","0","0","0","커피"
"맥캘란 12년 트리플 캐스크 & 더 페이머스 그라우스","Macallan 12yo Triple Cask & The Famous Grouse","149000","null","0","5","5","싱글몰트"
"발베니 더블우드 12년 & 네이키드 몰트","Balvenie Doublewood 12yo & Naked Malt","195000","null","0","0","0","싱글몰트"
"발베니 더블우드 12년 & 글렌피딕 12년","Balvenie Doublewood 12yo & Glenfiddich 12yo","238500","null","0","5","5","싱글몰트"
"라프로익 25년 CS","Laphroaig 25yo CS","1500000","null","0","0","0","싱글몰트"
"[뉴잉의 정점] 데쓰 메틀","Death Mettle","21000","null","0","0","0","에일"
"[맥주의 신세계] 런치 비어","Lunch Beer","17900","null","0","0","0","에일"
"맥캘란 18년 더블 캐스크 & 옐로우 로즈 프리미엄 아메리칸 위스키","Macallan 18yo Double Cask & Yellow Rose Premium American Whiskey","499000","null","0","1","5","싱글몰트"
"글렌파클라스 17년","Glenfarclas 17yo","229000","null","0","4","4.3","싱글몰트"
"글렌파클라스 21년","Glenfarclas 21yo","359000","null","0","0","0","싱글몰트"
"[<데일리샷 파트너 매장입점 기념이벤트>] 글렌알라키 10년 CS 배치 9","GlenAllachie 10yo Cask Strength Batch 9","179000","null","0","30","4.9","싱글몰트"
"조니워커 블루(신형)","Johnnie Walker Blue","330000","null","0","0","0","블렌디드"
"글렌피딕 12년 1L","Glenfiddich 12yo 1L","139000","null","0","0","0","싱글몰트"
"벤리악 10년","Benriach 10yo","87000","null","0","20","4.5","싱글몰트"
"옐로우 로즈 해리스 카운티","Yellow Rose Harris County","71100","null","0","120","4.6","아메리칸(버번)"
"파쏘아","Passoa","29700","null","0","12","4.8","과일"
"군트럼 리슬링","Louis Guntrum Riesling","18100","null","0","1","5","화이트 와인"
"탈로 프리미티보 디 만두리아","Talò Primitivo di Manduria","29300","null","0","188","4.7","레드 와인"
"도머스 어리어","Domus Aurea","154000","null","0","11","4.8","레드 와인"
"로스 바스코스 크로마스 까르미네르 그란 리제르바","Los Vascos Cromas Carmenere Gran Reserva","41100","null","0","24","4.6","레드 와인"
"루손 에이트 메세스","Luzon Coleccion 8 meses","20900","null","0","0","0","레드 와인"
"파시스, 불독","Paxis, Bulldog","14900","null","0","0","0","레드 와인"
"파시스, 불독 화이트","Paxis, Bulldog White","14900","null","0","0","0","화이트 와인"
"그랑 파시오네","Gran Passione","26900","null","0","0","0","레드 와인"
"스털링 빈트너스 콜렉션 까베르네 소비뇽","Sterling Vintner's Collection Cabernet Sauvignon","34500","null","0","0","0","레드 와인"
"퀘르치올리 람브루스코 레지아노 드라이","Quercioli Lambrusco Reggiano Dry","14700","null","0","0","0","스파클링 와인"
"퀘르치올리 람브루스코 레지아노 스위트","Guercioli Lambrusco Reggiano Sweet","14900","null","0","0","0","스파클링 와인"
"글렌피딕 빈티지 캐스크","Glenfiddich Vintage Cask","229000","null","0","9","4.2","싱글몰트"
"[컴파스 박스 미니어처 3종 세트] 피트 몬스터 & 스파이스 트리 & 스파니아드","Compass Box Peat Monster & Spice Tree & The Story of the Spaniard","66000","null","0","1","5","싱글몰트"
"글렌알라키 25년","GlenAllachie 25yo","1900000","null","0","1","5","싱글몰트"
"화요 41,53,XP 200ml 3종 패키지","HWAYO 41,53,XP 200ml Package","98000","null","0","73","4.8",""
"맥캘란 12년 트리플 캐스크","Macallan 12yo Triple Cask","138000","null","0","122","4.9","싱글몰트"
"러셀 리저브 싱글 배럴 & 옐로우 로즈 프리미엄 아메리칸 위스키","Russell’s Reserve Single Barrel & Yellow Rose Premium American Whiskey","179000","null","0","4","5","아메리칸(버번)"
"러셀 리저브 싱글 배럴 & 옐로우 로즈 해리스 카운티","Russell’s Reserve Single Barrel & Yellow Rose Harris County","189000","null","0","3","4.3","아메리칸(버번)"
"로얄살루트 21년 블렌디드 그레인","Royal Salute 21yo Blended Grain","259000","null","0","4","4.5","블렌디드"
"글렌피딕 18년(구형) 500ml","Glenfiddich 18yo 500ml","185000","null","0","0","0","싱글몰트"
"주라 18년","Isle of Jura 18yo","230000","null","0","0","0","싱글몰트"
"하이랜드 파크 18년","Highland Park 18yo","260000","null","0","5","5","싱글몰트"
"글렌모렌지 18년","Glenmorangie 18yo","250000","null","0","18","4.8","싱글몰트"
"옥토모어 13.2 에디션","Octomore 13.2 Edition","499000","null","0","0","0","싱글몰트"
"맥캘란 에스테이트","Macallan Estate","528000","null","0","45","5","싱글몰트"
"화요 X.P 500ml","HWAYO X.Premium 500ml","90000","null","0","1259","4.8",""
"글렌알라키 빌리 워커 50주년 프레젠트 에디션","GlenAllachie Billy Walker 50th Anniversary:Present Edition","1300000","null","0","0","0","싱글몰트"
"글렌알라키 빌리 워커 50주년 퓨처 에디션","GlenAllachie Billy Walker 50th Anniversary: Future Edition","390000","null","0","2","5","싱글몰트"
"야마자키 2022 리미티드 에디션 츠쿠리와케 셀렉션 4종 세트","Yamazaki 2022 Limited Edition Tsukuriwake Selection 4 Set","6900000","null","0","0","0","싱글몰트"
"더 글렌그란트 12년 전용잔 세트","The Glen Grant 12yo Glass Set","100000","null","0","0","0","싱글몰트"
"매거진 B(Magazine B) No. 93: 발베니(The Balvenie) 한글판","Magazine <<B>> No.93 The Balvenie","20000","null","0","0","0",""
"[케이스있습니다^^] 발렌타인 12년","Ballantine's 12yo","48000","null","0","5","5","블렌디드"
"맥캘란 15년 트리플 캐스크","Macallan 15yo Triple Cask","139000","null","0","4","5","싱글몰트"
"맥캘란 12년 트리플 캐스크","Macallan 12yo Triple Cask","120000","null","0","122","4.9","싱글몰트"
"선산 스위트","Seonsan Sweet","30000","null","0","0","0","발효주"
"[마감] 피터 메르테스, 쉬… 잇츠 리슬링","Peter Mertes, Shhh… It’s Riesling","13900","19900","30","1","5","화이트 와인"
"[마감] 그라함 미니 포트 와인 패키지","Graham’s Mini Port Wine Selection Pack","42900","56000","23","2","5","주정강화 와인"
"짐빔 화이트","Jim Beam White","30000","null","0","424","4.9","아메리칸(버번)"
"발렌타인 21년 700ml","Ballantine's 21yo 700ml","220000","null","0","131","4.9","블렌디드"
"더 글렌그란트 15년 배치 스트렝스","The Glen Grant 15yo Batch Strength","147000","null","0","250","4.9","싱글몰트"
"글렌알라키 7년 헝가리안 버진 오크 피니쉬","GlenAllachie 7yo Hungarian Virgin Oak Finish","179000","null","0","1","5","싱글몰트"
"글렌알라키 8년 스코티쉬 버진 오크 피니쉬","GlenAllachie 8yo Scottish Virgin Oak Finish","192000","null","0","1","5","싱글몰트"
"글렌알라키 10년 스페니쉬 버진 오크 피니쉬","GlenAllachie 10yo Spanish Virgin Oak Finish","209000","null","0","2","5","싱글몰트"
"글렌알라키 10년 CS 배치 9","GlenAllachie 10yo Cask Strength Batch 9","179000","null","0","30","4.9","싱글몰트"
"산토리 수이 진","Suntory Sui Gin","42000","null","0","11","5","재패니즈"
"산토리 월드 위스키 아오","Suntory World Whisky Ao","112000","null","0","10","3.7","블렌디드"
"[공동구매 취소 수량] 알레산드로 리베토 바르바레스코","Alessandro Rivetto Barbaresco","52500","76500","31","1","5","레드 와인"
"에반 윌리엄스 애플","Evan Williams Apple","27000","null","0","1","5","위스키베이스"
"에반 윌리엄스 파이어","Evan Williams Fire","27000","null","0","2","4.5","위스키베이스"
"에반 윌리엄스 블랙","Evan Williams Black","27000","null","0","27","4.5","아메리칸(버번)"
"쿠보타 준마이 다이긴죠","Kubota Junmai Daiginjo","51000","null","0","425","4.8","준마이 다이긴죠"
"스톤 베이 소비뇽 블랑","Stone Bay Sauvignon Blanc","24900","28500","12","39","4.8","화이트 와인"
"부쉬밀 오리지날 1L","Bushmills Original 1L","44000","null","0","1","5","블렌디드"
"부쉬밀 10년 셰리 피니시 1L","Bushmills 10yo Sherry Finish 1L","99000","null","0","1","5","싱글몰트"
"피치트리 전용잔 패키지","Peachtree Glass Set","29000","null","0","253","4.9","과일"
"위스키내비 글렌 엘긴 12년 CS","WhiskyNavi Glen Elgin 12yo CS","208000","null","0","0","0","싱글몰트"
"더 글렌그란트 15년 배치 스트렝스","The Glen Grant 15yo Batch Strength","154000","null","0","250","4.9","싱글몰트"
"화요 41 500ml","HWAYO 41 500ml","28300","38000","25","484","4.9","증류주"
"화요 53 500ml","HWAYO 53 500ml","44900","65880","31","758","4.8","증류주"
"콥케 파인 토니 포트","Kopke Fine Tawny Porto","24000","null","0","12","4.5","주정강화 와인"
"콥케 파인 루비 포트","Kopke Fine Ruby Porto","24000","null","0","9","4.6","주정강화 와인"
"잭 다니엘스 싱글배럴 셀렉트 47% 700ml","Jack Daniel's Single Barrel Select 47% 700ml","99000","null","0","4","5","아메리칸(버번)"
"콥케 파인 화이트 포트","Kopke Fine White Porto","24000","null","0","4","4.3","화이트 와인"
"부쉬밀 10년 셰리 피니시 1L","Bushmills 10yo Sherry Finish 1L","89900","null","0","1","5","싱글몰트"
"부쉬밀 스팀쉽 셰리 캐스크 1L","Bushmills Steamship Sherry Cask 1L","124900","null","0","1","5","싱글몰트"
"부쉬밀 16년","Bushmills 16yo","192000","null","0","0","0","싱글몰트"
"[공동구매 취소 수량] 아녹 12년","anCnoc 12yo","79900","94900","15","103","4.7","싱글몰트"
"[공동구매 취소 수량] 레이냑 로제","Reynac Rose","17700","29500","40","25","4.6","주정강화 와인"
"크룩, 그랑 뀌베","Krug, Grande Cuvee","455000","null","0","0","0","스파클링 와인"
"크룩, 그랑 뀌베 170eme 에디션","Krug, Grande Cuvee 170eme Edition","455000","null","0","0","0","스파클링 와인"
"커티 삭 750ml","Cutty Sark 750ml","29800","null","0","1","5","블렌디드"
"[15,000포인트 지급] 스터닝 카오스 트리플 몰트 위스키","Stauning Kaos Tripel Malt Whisky","160000","216450","26","0","0","뉴월드"
"고든스 진(신형)","Gordon's Gin","25100","null","0","0","0","진"
"그레이 구스 보드카 페어","Grey Goose Vodka Pear","66000","null","0","0","0","보드카"
"그레이 구스 보드카 시트론","Grey Goose Vodka Le Citron","66000","null","0","0","0","보드카"
"레미 마틴 VSOP 500ml","Remy martin VSOP 500ml","74000","null","0","3","4.7","꼬냑"
"몬테쥬마 블루","Montezuma Blue","17000","null","0","0","0","데킬라"
"[15,000포인트 지급] 스터닝 카오스 트리플 몰트 위스키","Stauning Kaos Tripel Malt Whisky","181300","216450","16","0","0","뉴월드"
"윌리엄 필","William Peel","19900","null","0","430","4.6","블렌디드"
"쿠보타 만쥬","Kubota Manjyu","120000","null","0","5","5",""
"쿠보타 센쥬","Kubota Senjyu","36300","null","0","1","5","긴죠"
"디종 카시스","Dijon Cassis","39500","null","0","0","0",""
"화요 X.P 500ml","HWAYO X.Premium 500ml","87000","null","0","1259","4.8",""
"모차르트 초콜릿 크림","Mozart Chocolate Cream","53000","null","0","0","0","기타"
"모차르트 다크 초콜릿","Mozart Dark Chocolate","53000","null","0","0","0","기타"
"맥캘란 12년 트리플 캐스크","Macallan 12yo Triple Cask","135000","null","0","122","4.9","싱글몰트"
"부나하벤 12년","Bunnahabhain 12yo","115000","null","0","436","4.8","싱글몰트"
"글렌알라키 10년 CS 배치 9","GlenAllachie 10yo Cask Strength Batch 9","185000","null","0","30","4.9","싱글몰트"
"[초특가 판매] 글렌드로낙 트레디셔널리 피티드","Glendronach Traditionally Peated","155000","null","0","2","5","싱글몰트"
"제임슨 블랙 배럴","Jameson Black Barrel","57000","null","0","143","4.7","블렌디드"
"와일드 터키 101 8년 코퍼잔 패키지","Wild Turkey 101 8yo Cooper Glass Package","62600","72000","13","6","4.5","아메리칸(버번)"
"달모어 12년 셰리 캐스크","Dalmore 12 yo Sherry Cask Select","175000","null","0","3","5","싱글몰트"
"크래머리 바이젠복","Kraemerlee Weizenbock","5900","null","0","0","0","에일"
"크래머리 IPA","Kraemerlee IPA","5900","null","0","0","0","에일"
"크래머리 스타우트","Kraemeblee Stout","5900","null","0","0","0","에일"
"맥캘란 이니그마","Macallan Enigma","589000","null","0","3","5","싱글몰트"
"카발란 트리플 셰리 캐스크","Kavalan Triple Sherry Cask","206000","null","0","2","3","싱글몰트"
"문배술 용상","MoonbaeSool","39000","null","0","0","0",""
"이강주 1호","Lee Gang Ju 1","25000","null","0","0","0","증류주"
"명인 박재서 안동소주 호리병 400ml","Myeongin Park Jae-Seo Andong Soju Horibyeong 400ml","25000","null","0","0","0","증류주"
"버팔로 트레이스 40% 700ml","Buffalo Trace 40% 700ml","48000","null","0","6","3.8","아메리칸(버번)"
"샤또 미소 웨딩","chateau miso wedding","28000","null","0","0","0",""
"[해외직구] 안톤버그 위스키봉봉 초콜릿 64개입","Anthon Berg Chocolate Liqueurs Original Spirits 64","68500","null","0","0","0","기타"
"고흥 유자주 8도","Goheung Citron Drink 8","17000","null","0","0","0","약주"
"고흥 유자주 12도","Goheung Citron Drink 12","19000","null","0","1","5","약주"
"요새 로제","Yosé Rosé","20000","null","0","0","0","발효주"
"허니문배","Honeymoon Bae","20000","null","0","0","0","발효주"
"애플 상그리아","Apple Sangria","21000","null","0","0","0",""
"산머루 크라테 드라이","krate premium dry","73000","null","0","0","0","발효주"
"아드벡 우거다일","Ardbeg Uigeadail","175000","null","0","37","4.8","싱글몰트"
"글렌알라키 10년 CS 배치 9","GlenAllachie 10yo Cask Strength Batch 9","205000","null","0","30","4.9","싱글몰트"
"잭 다니엘스 허니 375ml","Jack Daniel's Honey 375ml","28000","null","0","0","0","위스키베이스"
"제이 앤 비 제트","J&B Jet","55000","null","0","16","4.6","블렌디드"
"조니워커 골드 리저브 리미티드 에디션","Johnnie Walker Gold Reserve Limited Edition","93000","null","0","0","0","블렌디드"
"더 글렌그란트 10년","The GlenGrant 10yo","70000","null","0","195","4.8","싱글몰트"
"로얄살루트 21년","Royal Salute 21yo","279000","null","0","52","4.8","블렌디드"
"글렌로티스 WMC","Glenrothes Whisky Maker's Cut","179000","null","0","92","4.8","싱글몰트"
"루이 페드리에 브뤼","Louis Perdrier Brut","14900","null","0","0","0","스파클링 와인"
"헤븐스 도어 스트레이트 버번","Heaven's Door Straight Bourbon","89000","null","0","4","3.5","아메리칸(버번)"
"다이긴죠 히야시보리","Daiginjo Hiyashibori","41000","null","0","0","0","다이긴죠"
"카모시비토 쿠헤이지 오두디지","Kamoshibito Kuheiji EAU DU DÉSIR","63000","null","0","8","4.4",""
